### next string,,,,,,,,,,,,,,,,,
Julian 1,Lockhart 3,AU-300y,2300,1695,-3.4,10.1
Rich1,Lockhart 5,AU-300y,2300,1695,-12.8,10.8
,,,,,,,SOLO,1786755763804,Sat Aug 15 2026 01:02:43 GMT+0000 (UTC),0,,sighter,5,32.9,-49.3,701.5,20.2,
,,,,,,,SOLO,1786755805590,Sat Aug 15 2026 01:03:25 GMT+0000 (UTC),0,,sighter,5,-21,42.8,704.7,20.4,
,,,,,,,SOLO,1786755868096,Sat Aug 15 2026 01:04:28 GMT+0000 (UTC),0,,,5,39.4,3.8,703,20.3,
,,,,,,,SOLO,1786755904533,Sat Aug 15 2026 01:05:04 GMT+0000 (UTC),0,,,X,3.3,-5.6,708.8,20,
,,,,,,,SOLO,1786755925823,Sat Aug 15 2026 01:05:25 GMT+0000 (UTC),0,,,6,23.2,-3.2,704.4,20.5,
,,,,,,,SOLO,1786755974721,Sat Aug 15 2026 01:06:14 GMT+0000 (UTC),0,,,X,2,13.1,708.3,20.6,
,,,,,,,SOLO,1786755994397,Sat Aug 15 2026 01:06:34 GMT+0000 (UTC),0,,,6,-16.4,-17.4,704.2,20.7,
,,,,,,,SOLO,1786756015469,Sat Aug 15 2026 01:06:55 GMT+0000 (UTC),0,,,5,-40.3,20,703.3,20.6,
,,,,,,,SOLO,1786756046456,Sat Aug 15 2026 01:07:26 GMT+0000 (UTC),0,,,6,22.9,-11,708,20.8,
,,,,,,,SOLO,1786756069914,Sat Aug 15 2026 01:07:49 GMT+0000 (UTC),0,,,6,27.1,-10.1,703.5,20.7,
,,,,,,,SOLO,1786756096988,Sat Aug 15 2026 01:08:16 GMT+0000 (UTC),0,,,X,0.2,-2.4,705.3,21.1,
,,,,,,,SOLO,1786756117949,Sat Aug 15 2026 01:08:37 GMT+0000 (UTC),0,,,X,-6,-14.4,706.3,21,
### next string,,,,,,,,,,,,,,,,,
Gc2,Lockhart 5,AU-300y,2300,1695,-12.8,10.8
,,,,,,,SOLO,1786756376737,Sat Aug 15 2026 01:12:56 GMT+0000 (UTC),0,,,X,0.4,6.6,694.8,20.3,
,,,,,,,SOLO,1786756392973,Sat Aug 15 2026 01:13:12 GMT+0000 (UTC),0,,,X,12.1,14.3,705,21.1,
,,,,,,,SOLO,1786756408949,Sat Aug 15 2026 01:13:28 GMT+0000 (UTC),0,,,X,7.8,16,716,21.4,
,,,,,,,SOLO,1786756424102,Sat Aug 15 2026 01:13:44 GMT+0000 (UTC),0,,,6,-9.5,-21.4,712.7,21.3,
,,,,,,,SOLO,1786756444317,Sat Aug 15 2026 01:14:04 GMT+0000 (UTC),0,,,X,8.3,14.5,704.5,21.3,
,,,,,,,SOLO,1786756461646,Sat Aug 15 2026 01:14:21 GMT+0000 (UTC),0,,,6,11.9,22.2,716.1,21.6,
,,,,,,,SOLO,1786756493864,Sat Aug 15 2026 01:14:53 GMT+0000 (UTC),0,,,5,45.4,-33.4,706.9,21.2,
,,,,,,,SOLO,1786756511005,Sat Aug 15 2026 01:15:11 GMT+0000 (UTC),0,,,5,2,-38.6,702.4,20.9,
,,,,,,,SOLO,1786756526679,Sat Aug 15 2026 01:15:26 GMT+0000 (UTC),0,,,6,-5.7,-21.9,706.8,23.7,
,,,,,,,SOLO,1786756566769,Sat Aug 15 2026 01:16:06 GMT+0000 (UTC),0,,,6,14.9,-17.7,714.6,20.8,
,,,,,,,SOLO,1786756586431,Sat Aug 15 2026 01:16:26 GMT+0000 (UTC),0,,,X,17.1,8.8,707,21.9,
,,,,,,,SOLO,1786756602144,Sat Aug 15 2026 01:16:42 GMT+0000 (UTC),0,,,5,-28.7,33.9,702.1,20.9,
### next string,,,,,,,,,,,,,,,,,
Julian spare,Lockhart 3,AU-300y,2300,1695,-3.4,10.1
,,,,,,,SOLO,1786756348297,Sat Aug 15 2026 01:12:28 GMT+0000 (UTC),0,,sighter,4,102.4,1.6,567.5,20.5,
,,,,,,,SOLO,1786756381849,Sat Aug 15 2026 01:13:01 GMT+0000 (UTC),0,,sighter,3,142.7,-68,584.4,20.7,
,,,,,,,SOLO,1786756405574,Sat Aug 15 2026 01:13:25 GMT+0000 (UTC),0,,,5,37.4,13.8,585.1,20.7,
,,,,,,,SOLO,1786756425907,Sat Aug 15 2026 01:13:45 GMT+0000 (UTC),0,,,5,-51.3,13.9,576.9,20.7,
,,,,,,,SOLO,1786756451563,Sat Aug 15 2026 01:14:11 GMT+0000 (UTC),0,,,4,122.4,44.5,576.4,20.3,
,,,,,,,SOLO,1786756477549,Sat Aug 15 2026 01:14:37 GMT+0000 (UTC),0,,,3,127.2,-47.1,572.9,20.3,
,,,,,,,SOLO,1786756512631,Sat Aug 15 2026 01:15:12 GMT+0000 (UTC),0,,,4,94.5,-15.5,574.5,20.2,
,,,,,,,SOLO,1786756545334,Sat Aug 15 2026 01:15:45 GMT+0000 (UTC),0,,,4,131.2,7.4,568.5,20.4,
,,,,,,,SOLO,1786756580683,Sat Aug 15 2026 01:16:20 GMT+0000 (UTC),0,,,5,41.1,52.2,583.6,20.3,
,,,,,,,SOLO,1786756599429,Sat Aug 15 2026 01:16:39 GMT+0000 (UTC),0,,,V,5.8,-25.2,588.3,20.1,
,,,,,,,SOLO,1786756622716,Sat Aug 15 2026 01:17:02 GMT+0000 (UTC),0,,,V,-13.9,-5.2,572.8,20,
,,,,,,,SOLO,1786756642813,Sat Aug 15 2026 01:17:22 GMT+0000 (UTC),0,,,4,73.6,24.4,575.7,19.7,
### next string,,,,,,,,,,,,,,,,,
Rich2,Lockhart 5,AU-300y,2300,1695,-12.8,10.8
,,,,,,,SOLO,1786756962265,Sat Aug 15 2026 01:22:42 GMT+0000 (UTC),0,,sighter,5,64.7,-1.8,704.9,19.3,
,,,,,,,SOLO,1786757070284,Sat Aug 15 2026 01:24:30 GMT+0000 (UTC),0,,,6,16.3,18,706.4,19.9,
,,,,,,,SOLO,1786757110424,Sat Aug 15 2026 01:25:10 GMT+0000 (UTC),0,,,4,-73,20.5,703.3,19.6,
,,,,,,,SOLO,1786757172688,Sat Aug 15 2026 01:26:12 GMT+0000 (UTC),0,,,6,35.4,5.7,704.6,19.6,
,,,,,,,SOLO,1786757197253,Sat Aug 15 2026 01:26:37 GMT+0000 (UTC),0,,,X,16.5,1.1,705.5,19.9,
,,,,,,,SOLO,1786757226218,Sat Aug 15 2026 01:27:06 GMT+0000 (UTC),0,,,X,10.9,-7.6,701.7,20.1,
,,,,,,,SOLO,1786757248976,Sat Aug 15 2026 01:27:28 GMT+0000 (UTC),0,,,X,9.5,-3.4,700.5,20,
,,,,,,,SOLO,1786757269299,Sat Aug 15 2026 01:27:49 GMT+0000 (UTC),0,,,5,41.1,-10.4,704.7,18.9,
,,,,,,,SOLO,1786757295336,Sat Aug 15 2026 01:28:15 GMT+0000 (UTC),0,,,X,-14.8,-6.3,699,19.8,
,,,,,,,SOLO,1786757315337,Sat Aug 15 2026 01:28:35 GMT+0000 (UTC),0,,,6,-20.5,-20,701.2,19.8,
,,,,,,,SOLO,1786757335867,Sat Aug 15 2026 01:28:55 GMT+0000 (UTC),0,,,X,-0.6,18,703.6,18.7,
### next string,,,,,,,,,,,,,,,,,
Rich3,Lockhart 5,AU-300y,2300,1695,-12.8,10.8
,,,,,,,SOLO,1786757856564,Sat Aug 15 2026 01:37:36 GMT+0000 (UTC),0,,sighter,5,-35.6,31.7,688,19.7,
,,,,,,,SOLO,1786757891313,Sat Aug 15 2026 01:38:11 GMT+0000 (UTC),0,,sighter,X,1.4,10.3,684.4,19.7,
,,,,,,,SOLO,1786757913954,Sat Aug 15 2026 01:38:33 GMT+0000 (UTC),0,,,5,-36.4,20.6,683,19.9,
